,term,line,name,07-10 on avg,07-10 off avg,10-17 on avg,10-17 off avg,17-22 on avg,17-22 off avg,X,Y
1275,202109,2호선,구로디지털단지,116479,132311,54960,48567,92069,92625,37.485266,126.901401
1276,202109,분당선,매탄권선,12885,5381,5463,4187,4987,10213,37.252759,127.040566
1277,202109,안산선,신길온천,4521,2267,2134,1722,1917,3313,37.338212,126.765844
1278,202109,7호선,청담,9490,80192,17848,17835,46324,10619,37.519365,127.05335
1279,202109,2호선,성수,21073,134938,29616,39701,92886,27088,37.544581,127.055961
1280,202109,중앙선,망우,19840,8089,10460,9970,7393,15578,37.59955,127.091909
1281,202109,5호선,오목교(목동운동장앞),35407,43277,23593,27441,37036,36465,37.524496,126.875181
1282,202109,분당선,매교,6447,5365,3331,3007,3680,4832,37.265481,127.015678
1283,202109,9호선,동작(현충원),4218,1927,2623,1921,2207,2494,37.502971,126.979306
1284,202109,4호선,동작(현충원),3137,3969,2973,3081,3879,3454,37.502971,126.979306
1285,202109,중앙선,팔당,1366,2867,2038,2524,2551,1240,37.547371,127.243939
1286,202109,6호선,망원,24749,20385,18617,25284,24264,25413,37.556094,126.910052
1287,202109,8호선,가락시장,8810,19639,9737,9476,12773,9637,37.492522,127.118234
1288,202109,9호선2~3단계,선정릉,7064,32432,8804,9967,21533,8138,37.51098,127.043593
1289,202109,분당선,선정릉,4866,28634,7379,7657,18208,5526,37.51098,127.043593
1290,202109,분당선,망포,30288,22759,13208,10362,20524,24903,37.245795,127.057353
1291,202109,2호선,신답,5767,962,1671,1633,1006,4751,37.57004,127.046481
1292,202109,3호선,가락시장,15109,15622,11661,10300,12285,12204,37.492522,127.118234
1293,202109,경의선,강매,11718,1814,3301,2364,1716,7076,37.612314,126.843223
1294,202109,7호선,철산,57996,21854,23969,23062,22009,47471,37.47605,126.867911
1295,202109,6호선,버티고개,3979,3028,2273,2350,2485,3589,37.548013,127.007055
1296,202109,분당선,대모산입구,9470,5749,5439,4128,4588,6292,37.491373,127.07272
1297,202109,4호선,당고개,39513,10889,16647,13826,10305,25995,37.670272,127.079066
1298,202109,장항선,신창(순천향대),1701,4828,4592,3426,3400,2395,36.769502,126.951108
1299,202109,9호선2~3단계,송파나루,10645,5941,5582,6633,6644,9877,37.51049,127.11216
1300,202109,5호선,명일,23140,8410,10788,9596,7097,18781,37.55137,127.143999
1301,202109,9호선2~3단계,석촌고분,15335,7900,7155,5935,6479,12127,37.50264,127.096866
1302,202109,분당선,미금,22131,26992,22249,20600,21649,24390,37.350077,127.10891
1303,202109,2호선,신당,25461,21931,18258,18698,19791,23619,37.565972,127.01782
1304,202109,9호선2~3단계,삼전,18416,6474,7936,6527,6601,14368,37.50403,127.08904
1305,202109,분당선,서현,26887,49667,30256,32044,46466,33463,37.385126,127.123592
1306,202109,9호선,증미,14539,15341,8276,7348,10704,11323,37.557402,126.861939
1307,202109,2호선,서초,17611,69553,24093,19517,42438,12655,37.491897,127.007917
1308,202109,장항선,아산,4687,4358,4551,4325,5471,4692,36.792053,127.104361
1309,202109,9호선,흑석(중앙대입구),14075,11441,10768,9708,9985,13666,37.50877,126.963708
1310,202109,5호선,미사,43016,14329,17123,14944,15557,35586,37.57222,127.20835
1311,202109,4호선,미아(서울사이버대학),38250,19559,19997,17332,14532,28559,37.62667,127.025983
1312,202109,분당선,서울숲,13339,23509,11059,15788,24707,13393,37.543617,127.044707
1313,202109,5호선,공덕,16886,40939,13380,12313,26651,17114,37.544018,126.951592
1314,202109,6호선,공덕,18548,49440,18857,16448,36112,18612,37.544018,126.951592
1315,202109,경의선,공덕,3719,9501,3652,2890,7351,3719,37.544018,126.951592
1316,202109,공항철도 1호선,공덕,3705,5159,2198,2793,3855,4796,37.544018,126.951592
1317,202109,9호선2~3단계,올림픽공원(한국체대),12032,7577,7240,7271,9396,11262,37.516078,127.130848
1318,202109,5호선,올림픽공원(한국체대),8441,6369,6147,5074,5480,5712,37.516078,127.130848
1319,202109,9호선2~3단계,둔촌오륜,2869,2458,1713,816,1181,1630,37.51972,127.13897
1320,202109,2호선,선릉,21782,161455,55727,48468,122191,26511,37.504503,127.049008
1321,202109,분당선,선릉,4618,69316,11808,17913,31603,10277,37.504503,127.049008
1322,202109,9호선2~3단계,봉은사,7277,49954,15606,17563,37714,10554,37.514219,127.060245
1323,202109,1호선,청량리(서울시립대입구),31459,25448,37103,37927,24731,26052,37.580178,127.046835
1324,202109,분당선,상갈,13941,6407,6499,5382,6017,11044,37.26181,127.108847
1325,202109,6호선,마포구청,33564,19013,16530,13530,17392,22839,37.563515,126.903343
1326,202109,4호선,명동,4654,56693,20573,26011,46418,10952,37.560989,126.986325
1327,202109,분당선,보정,6340,2957,3118,2189,2179,4101,37.312752,127.108196
1328,202109,9호선2~3단계,삼성중앙,4579,21760,6322,6076,14693,5592,37.513011,127.053282
1329,202109,장항선,쌍용(나사렛대),4426,2195,2701,2507,2138,3538,36.793759,127.1214
1330,202109,안산선,안산,16856,25102,15419,13240,23758,16941,37.327082,126.788532
1331,202109,6호선,신당,7207,22368,10811,9400,15980,10629,37.565972,127.01782
1332,202109,3호선,학여울,2880,4327,3024,3041,3135,2460,37.496663,127.070594
1333,202109,7호선,장암,7816,1762,2318,1663,1977,1709,37.700109,127.053196
1334,202109,중앙선,신원,381,812,763,460,377,214,37.525545,127.372921
1335,202109,2호선,신도림,95148,58767,54374,54743,66613,86576,37.508725,126.891295
1336,202109,경부선,신도림,7925,8578,4265,4364,6859,6763,37.508725,126.891295
1337,202109,4호선,길음,59007,17625,23514,20586,16937,43331,37.603407,127.025053
1338,202109,경원선,회룡,37240,9875,16534,15293,8188,28307,37.724846,127.046895
1339,202109,7호선,내방,17151,42448,15332,14073,28484,15490,37.487618,126.993513
1340,202109,장항선,배방,2113,1391,1590,1430,1316,1937,36.777629,127.052991
1341,202109,경춘선,청평,3403,2777,3284,2895,2073,2821,37.735488,127.42661
1342,202109,6호선,상수,8326,13312,8346,13645,16624,13325,37.547716,126.922852
1343,202109,경강선,삼동,8424,1660,2293,1894,1569,5340,37.409522,127.20336
1344,202109,경의선,백마,19842,7029,7772,5959,5711,15147,37.658239,126.794461
1345,202109,7호선,장승배기,25761,11051,11850,10880,8879,18290,37.504898,126.93915
1346,202109,과천선,정부과천청사,13898,28263,11559,9034,19414,12397,37.426513,126.98978
1347,202109,경강선,세종대왕릉,655,586,595,550,407,552,37.295309,127.570938
1348,202109,5호선,광나루(장신대),30330,18798,16807,14103,14686,21081,37.545303,127.10357
1349,202109,과천선,인덕원,48650,50431,24644,20358,35005,42804,37.401553,126.976715
1350,202109,안산선,정왕,12615,20781,12001,9824,14243,12830,37.351735,126.742989
1351,202109,3호선,홍제,47515,15781,23167,19379,14941,34605,37.589066,126.943736
1352,202109,과천선,선바위,15393,16734,9220,6721,13509,10236,37.451673,127.002303
1353,202109,9호선,여의도,8365,90909,21504,21166,66834,13273,37.521624,126.924191
1354,202109,5호선,여의도,9295,111290,20540,21213,69836,13966,37.521624,126.924191
1355,202109,경강선,신둔도예촌,3380,2060,1724,1399,1814,2680,37.317185,127.40476
1356,202109,경강선,여주,3868,3360,4053,3545,2906,3980,37.282701,127.628607
1357,202109,2호선,신림,191883,43622,71535,59652,54381,147283,37.484201,126.929715
1358,202109,과천선,범계,52057,34612,28459,28616,35318,46820,37.389793,126.950806
1359,202109,경강선,부발,3543,3498,2876,2015,2879,3317,37.260192,127.490277
1360,202109,과천선,평촌,33199,44065,16407,13888,28383,24950,37.394287,126.963883
1361,202109,7호선,천왕,39103,9041,11996,10053,7505,25652,37.486637,126.838713
1362,202109,5호선,발산,19387,54507,23467,23165,38742,22091,37.558598,126.837668
1363,202109,9호선2~3단계,언주,6524,33489,10778,10473,23018,7584,37.507287,127.033868
1364,202109,9호선2~3단계,중앙보훈병원,27406,13486,13698,9849,7453,15575,37.52693,127.1477
1365,202109,5호선,영등포시장,16955,20601,11240,11506,15330,13489,37.522669,126.905139
1366,202109,분당선,기흥,24226,9003,10749,8728,10516,19892,37.275619,127.115936
1367,202109,7호선,중화,31419,12334,12956,11208,10206,22975,37.602545,127.079264
1368,202109,9호선2~3단계,한성백제,5452,3367,3175,2822,3516,4187,37.51664,127.11621
1369,202109,분당선,구성,14382,4792,5744,4714,4010,12035,37.298969,127.105664
1370,202109,경의선,문산,10941,8430,8076,7331,6579,8706,37.854619,126.788047
1371,202109,6호선,보문,17424,10482,8676,6368,8584,12582,37.585286,127.019381
1372,202109,우이신설선,보문,2324,3259,2379,1992,2197,2036,37.585286,127.019381
1373,202109,7호선,노원,28775,30190,28497,30219,28199,32060,37.655128,127.061368
1374,202109,4호선,노원,40638,20717,23765,26059,23800,43722,37.655128,127.061368
1375,202109,분당선,구룡,2628,4958,3175,1653,3004,2152,37.486839,127.058856
1376,202109,장항선,봉명,1962,2937,2020,1405,1131,1265,36.801215,127.135763
1377,202109,7호선,중곡,28992,12398,12678,9902,9203,19437,37.565923,127.08432
1378,202109,분당선,개포동,6458,6679,5063,4210,5327,5905,37.489116,127.06614
1379,202109,경강선,경기광주,24492,5763,8153,6343,5046,17736,37.399907,126.630347
1380,202109,경의선,가좌,14529,5906,6784,6385,5225,9820,37.568491,126.915487
1381,202109,안산선,오이도,19316,10780,10832,10926,12314,16495,37.362357,126.738714
1382,202109,2호선,신대방,82552,20518,30022,25315,21608,60412,37.487462,126.913149
1383,202109,7호선,중계,43605,14509,17025,12437,9671,28154,37.644583,127.064303
1384,202109,4호선,남태령,2158,2612,1792,1191,1722,1321,37.463873,126.989134
1385,202109,경강선,곤지암,4824,3920,2936,2530,3103,4106,37.351315,127.34674
1386,202109,분당선,가천대,15828,9915,8986,8587,8274,15551,37.448605,127.126697
1387,202109,6호선,봉화산(서울의료원),29007,7407,9550,8149,5802,18695,37.617283,127.091401
1388,202109,5호선,굽은다리(강동구민회관앞),26428,9133,11938,10004,8281,19450,37.545477,127.142853
1389,202109,5호선,오금,6153,10222,4803,3338,5903,4636,37.502162,127.128111
1390,202109,경원선,옥수,63,92,60,60,129,15,37.540685,127.017965
1391,202109,경원선,광운대,22188,7650,10014,9103,6753,15838,37.623632,127.061835
1392,202109,경의선,일산,26456,8509,10859,9205,7176,20769,37.682077,126.769846
1393,202109,경인선,부개,24699,6891,10573,8910,6524,18291,37.488418,126.74109
1394,202109,2호선,강변(동서울터미널),70076,32743,42244,39182,38010,59146,37.535095,127.094681
1395,202109,5호선,답십리,45764,18413,16333,14199,15839,29217,37.566747,127.052704
1396,202109,경원선,가능,17069,8470,9034,7473,6252,12928,37.748577,127.044213
1397,202109,2호선,잠실나루,29728,24072,18969,15385,15790,21058,37.520733,127.10379
1398,202109,5호선,송정,15938,8373,8970,7868,7350,11347,37.561184,126.811973
1399,202109,3호선,무악재,11134,3590,4909,4217,3386,8902,37.582299,126.950291
1400,202109,경인선,백운,19145,5920,9293,8126,5830,15397,37.483664,126.707704
1401,202109,우이신설선,북한산우이,6636,6206,5440,5095,3628,3629,37.663146,127.012789
1402,202109,중앙선,운길산,1302,1925,2413,2511,1837,879,37.554669,127.310115
1403,202109,6호선,화랑대(서울여대입구),38472,7598,11911,7965,7222,20938,37.620064,127.084689
1404,202109,경인선,동인천,25795,20877,20245,18305,20044,21694,37.475276,126.632802
1405,202109,경부선,화서,22534,6673,7559,6461,5861,17574,37.283862,126.989627
1406,202109,7호선,부천시청,29310,17508,14504,14466,17184,24520,37.504631,126.763538
1407,202109,일산선,백석,17124,16111,14096,12992,13843,15867,37.643114,126.78787
1408,202109,2호선,잠실새내,43875,20850,24866,26256,26335,39473,37.511687,127.086162
1409,202109,경원선,녹양,11570,5574,6089,4929,4287,9080,37.75938,127.042292
1410,202109,5호선,마천,21151,6503,7376,6986,4597,13572,37.49499,127.152781
1411,202109,3호선,매봉,13697,36333,12570,10723,25479,11912,37.486947,127.046769
1412,202109,경인선,동암,37827,13669,19275,17611,14557,33292,37.471408,126.702896
1413,202109,7호선,보라매,20518,19925,11380,9190,13184,15863,37.499872,126.920428
1414,202109,경원선,녹천,14188,3626,6216,4514,3049,8943,37.644799,127.051269
1415,202109,6호선,효창공원앞,14908,11533,8306,6778,9566,9913,37.539261,126.961351
1416,202109,경의선,효창공원앞,4428,8516,3015,3045,5303,4484,37.539261,126.961351
1417,202109,3호선,녹번,50279,10682,17393,12994,9964,33958,37.600927,126.935756
1418,202109,경원선,양주,20917,9825,11423,8861,7811,15540,37.774381,127.044708
1419,202109,경인선,부천,75380,29920,42456,44268,38122,69748,37.48405,126.782686
1420,202109,3호선,옥수,19722,10129,12445,11386,11153,19117,37.540685,127.017965
1421,202109,경부선,진위,1956,4556,1659,1091,3474,1595,37.109447,127.062278
1422,202109,일산선,원당,32411,9603,14706,12304,8868,23864,37.653324,126.843041
1423,202109,경인선,역곡,82483,18880,30235,27554,21261,64801,37.485178,126.811502
1424,202109,경부선,직산,1172,1876,1017,861,1371,1076,36.870593,127.143904
1425,202109,7호선,태릉입구,18013,10238,10731,9103,10502,14893,37.617983,127.07512
1426,202109,7호선,사가정,46800,15784,19760,18211,15342,36082,37.580894,127.088478
1427,202109,2호선,이대,20065,20069,16806,17197,19935,21082,37.556733,126.946013
1428,202109,경의선,월롱,1938,7746,3144,2087,5440,2430,37.796188,126.792587
1429,202109,분당선,수서,22057,26052,17631,15526,20494,21146,37.487371,127.10188
1430,202109,3호선,수서,28065,32235,22795,19265,24570,26477,37.487371,127.10188
1431,202109,경인선,송내,66204,40279,29044,23978,30690,53070,37.4876,126.753664
1432,202109,7호선,부평구청,22515,6787,7946,5972,6466,15381,37.508336,126.720548
1433,202109,5호선,까치산,98274,15071,33157,28807,18749,70194,37.531768,126.846683
1434,202109,경인선,소사,23810,7854,10860,10001,6818,18313,37.482753,126.79544
1435,202109,일산선,삼송,52418,18102,22454,21528,19352,39343,37.653083,126.895558
1436,202109,5호선,신금호,17073,8992,7836,7013,6193,13031,37.554548,127.020331
1437,202109,2호선,잠실(송파구청),101507,96247,75130,82738,121077,108080,37.51395,127.102234
1438,202109,8호선,잠실(송파구청),8609,37705,15645,22549,33036,16954,37.51395,127.102234
1439,202109,경부선,천안,8338,7437,10937,11201,8702,9776,36.810005,127.146826
1440,202109,경부선,평택,19834,16692,19433,19238,20312,22134,36.990726,127.085159
1441,202109,경원선,외대앞,14841,7044,10529,9065,8261,14197,37.596073,127.063549
1442,202109,7호선,부천종합운동장,12914,7358,6182,4649,4840,7653,37.50538,126.797337
1443,202109,6호선,한강진,3216,21947,7604,14458,23093,8777,37.539631,127.001725
1444,202109,중앙선,오빈,725,520,522,465,379,553,37.506062,127.473868
1445,202109,경인선,부평,57564,26854,38904,47591,43624,65850,37.489493,126.724805
1446,202109,6호선,불광,7925,5420,6654,5704,5396,7614,37.610469,126.929887
1447,202109,3호선,불광,40607,22621,22810,24579,17740,32931,37.610469,126.929887
1448,202109,5호선,둔촌동,18388,11876,10795,10145,11018,14857,37.527788,127.136248
1449,202109,경인선,도화,11418,4277,5516,4867,3610,7809,37.46607,126.668672
1450,202109,우이신설선,삼양,5676,2366,3032,3150,1514,4130,37.627165,127.018152
1451,202109,5호선,방화,18278,7943,9147,7254,5492,12945,37.577446,126.812741
1452,202109,분당선,도곡,8133,15690,8824,6856,11295,7897,37.490858,127.055381
1453,202109,3호선,도곡,7213,13670,6314,5483,8648,5894,37.490858,127.055381
1454,202109,경의선,화전,2753,3111,2324,1857,2408,2113,37.602888,126.868387
1455,202109,일산선,대화,34622,13601,15985,11603,11062,20166,37.676087,126.747569
1456,202109,4호선,서울역,10142,37114,10231,16819,21011,16512,37.554648,126.972559
1457,202109,1호선,서울역,39161,104689,51419,48281,83600,41548,37.554648,126.972559
1458,202109,경의선,행신,23307,6569,8173,7303,7163,18841,37.612102,126.834146
1459,202109,2호선,강남,39715,209403,84962,96730,186424,73174,37.497175,127.027926
1460,202109,7호선,마들,41916,8671,15263,12600,7195,28495,37.66494,127.057675
1461,202109,경원선,방학,23320,11701,13297,12299,9587,18256,37.667503,127.044273
1462,202109,5호선,마장,13452,8684,7297,6417,6624,8759,37.5661,127.042973
1463,202109,경의선,풍산,15095,5363,7052,6018,5399,11484,37.672346,126.786243
1464,202109,3호선,대치,16413,18511,12792,14609,17792,16723,37.494612,127.063642
1465,202109,2호선,종합운동장,14518,12618,9060,7821,8461,12088,37.510997,127.073642
1466,202109,2호선,한양대,4935,19224,7726,8194,13315,5308,37.555273,127.043655
1467,202109,경원선,보산,3501,2045,2859,1945,2172,3533,37.913702,127.057277
1468,202109,1호선,종로5가,7201,55950,35766,38746,45420,10959,37.570926,127.001849
1469,202109,경원선,서빙고,2510,4542,2495,1818,3400,2128,37.519594,126.988537
1470,202109,경의선,파주,1919,2340,1779,1083,2035,1084,37.815298,126.792783
1471,202109,우이신설선,삼양사거리,6395,3179,3903,3773,2323,4638,37.621512,127.02048
1472,202109,7호선,뚝섬유원지,19506,8618,9555,12379,18654,22108,37.53154,127.066704
1473,202109,경의선,탄현,21387,6123,8655,6691,6134,17975,37.694023,126.761086
1474,202109,3호선,대청,20901,15016,13213,9489,12063,15802,37.493514,127.079532
1475,202109,일산선,대곡,4707,2197,2315,1712,2243,2652,37.631626,126.811024
1476,202109,2호선,합정,36818,55721,30900,42805,63936,48623,37.549463,126.913739
1477,202109,6호선,합정,12825,23417,14735,17116,27876,18197,37.549463,126.913739
1478,202109,5호선,상일동,48963,11493,16603,12703,10500,32944,37.556712,127.166417
1479,202109,경인선,간석,15445,5562,7723,6548,5356,11942,37.464737,126.694181
